0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.080784186720848,-0.068248443305492,-0.024688644334673,-0.024961357936263,0.09622264653444201,0.02149355597794,1.030303716659546,0.222294643521308,0.8174943923950191,0.23478718101978302,0.026171565055847,0.015910273417830002,-0.10893370956182401,0.075505971908569,-0.29934197664260803,-0.026031827554106,0.068283796310424,-0.112874306738376,1.074110627174377,-0.030847771093249002,-0.07195946574211101,-0.036183189600706,0.155208125710487,-0.022063603624701,-0.068460136651992
0.07312716543674401,0.16473202407360002,-0.09643016755580901,-0.024550214409828002,0.081893809139728,-0.0017188520869240002,-0.12880027294158902,0.075590580701828,1.116098523139953,0.07296534627676,0.072390340268611,1.063257098197937,0.13411258161067902,1.108712911605835,0.110339976847171,-0.09914686530828401,0.8440913558006281,0.15589505434036202,0.9938000440597531,0.151536270976066,0.085733205080032,-0.005501031409949,-0.10871366411447501,-0.213387042284011,0.013487248681485
-0.07791425287723501,-0.078628405928611,0.028560284525156004,0.15581960976123801,-0.159873694181442,-0.07644110918045001,1.080205798149108,-0.003349741920828,-0.138312980532646,-0.002189335646107,0.254593819379806,0.8925153613090511,-0.113846115767955,-0.016962690278887003,0.06355731934309,-0.12124925851821901,0.21736727654933902,0.8655547499656671,1.044564247131347,-0.19197171926498402,0.186732575297355,0.10552500933408701,0.09523572772741301,0.14782953262329102,0.178265437483787
0.057087041437625004,-0.08705780655145601,-0.191455274820327,0.026503682136535003,0.16224561631679502,0.141852438449859,0.23979592323303203,0.9524011611938471,1.110034465789795,-0.071861498057842,-0.09244239330291701,0.997175157070159,0.064499638974666,1.033143162727356,-0.101891100406646,-0.068593762814998,1.075386762619018,1.106328845024108,0.092056147754192,-0.039141692221164,-0.014776959083974,0.036009397357702005,0.013506081886589002,-0.086075775325298,-0.033301036804914
0.132433637976646,-0.04362697899341501,-0.056125726550817004,0.13615378737449602,0.034569453448057,-0.046012848615646,1.028711915016174,0.058935075998306004,0.016899423673748002,-0.0015874395612620002,0.19182139635086,-0.16692081093788103,0.937485694885253,0.008497620932757001,0.071521610021591,-0.000989595777355,1.054182767868042,-0.037760656327009,0.13574926555156702,0.08775371313095001,0.015081680379807002,0.073559187352657,0.23670892417430803,0.074555099010467,0.05538315698504401
0.043758884072303,0.101171188056468,0.045847862958908005,-0.112942397594451,0.265283614397048,0.17504796385765,-0.167319566011428,-0.009391258470714,-0.037390649318695006,0.05530930683016701,0.087931782007217,0.110039748251438,0.018814271315932,0.07163704186677901,-0.030294213443994,-0.054737813770771006,0.020999647676944,-0.169256478548049,0.126676902174949,-0.000880626321304,0.037103150039911,0.15398772060871102,-0.078783504664897,0.144383236765861,-0.09407117217779101
0.07319929450750301,-0.112027168273925,-0.031734313815832,-0.0035978683736170003,-0.014159779064357001,0.182206586003303,1.042021751403808,1.096032261848449,1.02195131778717,-0.043100330978631,0.10256739705801,0.07438676059246001,0.852174282073974,0.9039098620414731,-0.05513520911335901,0.051036309450864,0.037590432912111005,0.9290826916694641,1.020136594772338,-0.18578490614891002,-0.12619806826114602,0.037327703088521,0.33716109395027105,0.025349983945488003,0.109307244420051
0.014042935334146,0.08576983213424601,-0.063315890729427,-0.12304279953241301,-0.011441724374890001,-0.14134572446346202,-0.008536770939826,0.984540700912475,0.908182799816131,-0.226038679480552,-0.08869459480047201,0.168369472026824,1.171282529830932,-0.08351146429777101,-0.080519877374172,0.06216464191675101,0.9722191095352171,0.9549534320831291,0.869755685329437,-0.024065053090453002,0.046775061637163,-0.037479098886251005,0.035026229918003006,0.047942701727151,-0.035561390221118004
-0.001545120961964,-0.08391921967267901,-0.12429572641849501,0.044315826147794,-0.125966742634773,0.159910574555397,-0.001200643600896,-0.020743034780025,-0.02728303708136,0.09786020964384001,0.12035047262907,-0.098440192639827,-0.141856878995895,0.004897400736808001,0.011074149981141,-0.069705963134765,0.040180798619985005,-0.004318259190768,0.189504191279411,0.034901544451713,0.064970925450325,0.07833176106214501,0.14822258055210102,0.09859927743673301,0.157905399799346
-0.036102045327425,-0.049086108803749,0.11675482988357501,-0.06632595509290601,0.05884657055139501,0.109258346259593,0.08737464249134001,0.9080504179000851,1.048758745193481,0.058599900454282004,-0.074028991162776,1.028457641601562,-0.20539437234401703,1.017652869224548,0.09980478137731501,-0.120885543525218,1.028659582138061,0.8759246468544001,0.07466586679220201,-0.06330879032611801,-0.057544078677892005,-0.032587673515081,-0.099214009940624,-0.00302180997096,0.13288202881813002
