0,1,2,3,4,5,6,7,8
0.9608907103538512,0.8067542314529411,1.059871435165405,0.046340689063072,0.006862928625196,0.072415821254253,0.125526890158653,1.011776328086853,1.286169409751892
0.021922605112195,1.039527893066406,0.936323165893554,0.114926241338253,-0.138769164681434,-0.123702049255371,1.03141188621521,1.06225311756134,0.034672196954488
-0.080698415637016,-0.095428772270679,-0.029969230294227,0.983047306537628,0.975407421588897,0.073394142091274,0.8321754932403561,0.897146821022033,1.082317233085632
0.041823271661996,1.099122881889343,-0.037049707025289,0.9477051496505732,0.050937265157699,1.191909074783325,-0.044259678572416,0.92509651184082,-0.052688430994749
0.243353292346,0.002550596138462,1.061416745185852,0.9507598280906672,-0.032312989234924,1.210343241691589,0.993911564350128,0.935377120971679,0.919554769992828
-0.01732014119625,-0.067916795611381,-0.027402212843298,-0.081419669091701,0.05161477997899,-0.06998523324728,0.07639530301094,0.102126277983188,-0.001891053514555
1.005237936973571,0.983234763145446,0.867319762706756,0.085904106497764,0.070775598287582,0.8469275832176201,1.127774596214294,0.045391783118247,-0.137784883379936
1.026082158088684,-0.047114741057157,0.037049315869808,1.134752988815307,-0.045620091259479,0.050927896052598,0.013979556970298,0.952752768993377,1.038501977920532
1.010551691055297,1.088144421577453,0.7751188278198241,-0.012113683857023,0.964126706123352,1.079864740371704,0.029593704268336,1.026468873023986,0.9944536089897152
0.028728289529681,1.008336305618286,0.08831163495779,0.927489399909973,0.021560546010732,1.033815383911132,-0.095788918435573,1.142264366149902,-0.151583865284919
1.122848272323608,1.077198028564453,1.219163537025451,1.04075276851654,0.102975063025951,0.127686783671379,0.052257794886827,0.063093990087509,0.051085133105516
1.066256761550903,1.014858245849609,0.97350400686264,0.071832582354545,1.056756496429443,1.12162709236145,-0.153326332569122,1.122348546981811,1.030888557434082
0.9460004568099972,0.8635837435722351,0.9815490245819092,0.130214512348175,0.093188308179378,1.063259959220886,1.183151483535766,-0.070200331509113,0.146166935563087
0.988305687904357,0.099510557949543,0.128868326544761,1.016348838806152,1.098642110824585,1.240985035896301,0.087082467973232,0.170738577842712,0.9920427799224852
0.816286563873291,0.010765529237687,0.9057283401489252,-0.160137221217155,-0.011396751739084,0.22841277718544,0.031526591628789,0.169676050543785,0.836968958377838
-0.027983332052826,1.096948981285095,1.011845469474792,0.022937890142202,0.9937079548835752,0.015444824472069,1.002106428146362,0.98791229724884,0.9275939464569092
-0.065050542354583,0.009939765557646,-0.166913375258445,-0.016073379665613,0.169664308428764,0.256284087896347,0.003475124714896,-0.128123268485069,-0.061094999313354
1.075114846229553,1.026293754577636,0.9278231859207152,-0.05756165459752,0.9852240681648252,0.95861268043518,-0.005084253381937,1.132988214492797,0.96032029390335
-0.071594938635826,1.020424842834472,-0.160748526453971,1.001469373703003,-0.006216304376721,1.0970139503479,0.152349397540092,0.971813440322876,-0.107529081404209
0.135710313916206,0.047512140125036,0.022026063874363,-0.084547959268093,-0.102539613842964,0.129785284399986,-0.012532936409115,-0.086743049323558,-0.015552437864243
1.062619090080261,1.064219117164611,0.803613603115081,-0.183029159903526,0.885897159576416,0.045088697224855,-0.182426288723945,1.019060373306274,0.959987223148346
0.9867527484893792,0.938549160957336,1.074867486953735,0.99262398481369,0.015093210153281,0.112322270870208,0.049305658787488,0.004574200138449,0.086000554263591
1.113117456436157,1.1519272327423091,1.077554702758789,-0.034756753593683,0.9843093156814572,0.8773262500762941,0.149365827441215,1.030501246452331,0.935729444026947
0.99297285079956,-0.005707362201064,0.862730622291564,-0.065739639103412,-0.117050878703594,-0.048932723701,-0.097159646451473,0.211210951209068,0.8165431618690491
-0.2146977186203,0.9935498833656312,0.039959955960512,1.078582763671875,0.060397285968065,0.734560549259185,-0.080036424100399,1.1850247383117671,-0.065638720989227
0.928185045719146,0.942763209342956,0.979205787181854,1.338589906692504,-0.01866534538567,-0.008494888432323,-0.205992862582206,-0.043132524937391,0.132800593972206
1.0955308675765991,-0.066110126674175,0.91118711233139,0.026529056951403,-0.028952369466423,0.19208700954914,-0.182407513260841,-0.178851068019866,1.101772785186767
0.132695749402046,-0.055379908531904,0.267845600843429,0.145254224538803,0.110542669892311,-0.091823406517505,0.009844969026744,0.098342142999172,0.003748296527191
0.108472980558872,1.091861128807067,1.032516121864318,1.236501455307006,0.154807984828948,1.1106287240982051,0.8720340132713311,0.931101143360137,-0.092296116054058
0.9815116524696352,0.025790190324187,-0.009033857844769,-0.132884263992309,1.069969296455383,-0.059018928557634,0.985722243785858,0.12107678502798,-0.048978012055158
0.8541687726974481,0.001200854312628,1.047017574310302,0.048013288527727,0.107654809951782,0.108934082090854,0.045138645917177,0.003892349777743,0.91654223203659
0.060590613633394,0.05650121718645,0.027377853170037,0.058511245995759,-0.000968595326412,-0.253461211919784,0.095839314162731,-0.129653066396713,0.055666305124759
0.928244352340698,0.927192270755767,-0.010402164421975,1.084951400756836,-0.192129433155059,0.172048568725585,0.9776540398597712,0.054995156824588,0.7556346058845521
1.057935357093811,0.027304202318191,-0.001145133166573,1.005379319190979,0.046972949057817,-0.015601723454892,-0.058908231556415,0.877282738685607,1.029919505119323
1.042601466178894,0.937625467777252,0.9422917366027832,0.066634528338909,0.9394702911376952,0.972176432609558,-0.048160448670387,0.869971752166748,0.971069991588592
-0.087958388030529,0.913907289505004,0.130047127604484,0.824942290782928,0.005537330172955,0.9470198750495912,-0.019742798060178,0.908970713615417,-0.114837162196636
0.9915248155593872,1.186194539070129,0.958973348140716,0.997469067573547,0.239963561296463,-0.129340484738349,-0.022950924932956,-0.107463754713535,-0.001835083821788
